competition_name,season_name,competition_short,tournament_id,team,player,position,current_role,target_role,role_fit_score,role_fit_rank
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Munir Mohand Mohamedi,Goalkeeper,Goalkeeper,Pressing Player,3.03,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Munir Mohand Mohamedi,Goalkeeper,Goalkeeper,Ball Winner,53.54,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Munir Mohand Mohamedi,Goalkeeper,Goalkeeper,Balanced Role,28.39,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Nayef Aguerd,Right Center Back,Balanced Role,Box Threat,48.71,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Nayef Aguerd,Right Center Back,Balanced Role,Tempo Controller,70.42,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Nayef Aguerd,Right Center Back,Balanced Role,Progressive Carrier,68.24,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Nayef Aguerd,Right Center Back,Balanced Role,Pressing Player,25.33,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Nayef Aguerd,Right Center Back,Balanced Role,Ball Winner,43.02,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Nayef Aguerd,Right Center Back,Balanced Role,Balanced Role,48.52,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Noussair Mazraoui,Left Back,Balanced Role,Box Threat,63.34,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Noussair Mazraoui,Left Back,Balanced Role,Tempo Controller,54.0,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Noussair Mazraoui,Left Back,Balanced Role,Progressive Carrier,43.43,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Noussair Mazraoui,Left Back,Balanced Role,Pressing Player,61.0,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Noussair Mazraoui,Left Back,Balanced Role,Ball Winner,62.36,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Noussair Mazraoui,Left Back,Balanced Role,Balanced Role,58.06,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Romain Saïss,Left Center Back,Balanced Role,Box Threat,48.97,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Romain Saïss,Left Center Back,Balanced Role,Tempo Controller,59.57,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Romain Saïss,Left Center Back,Balanced Role,Progressive Carrier,53.62,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Romain Saïss,Left Center Back,Balanced Role,Pressing Player,40.18,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Romain Saïss,Left Center Back,Balanced Role,Ball Winner,49.7,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Romain Saïss,Left Center Back,Balanced Role,Balanced Role,48.63,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Selim Amallah,Left Center Midfield,Pressing Player,Box Threat,43.23,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Selim Amallah,Left Center Midfield,Pressing Player,Tempo Controller,32.5,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Selim Amallah,Left Center Midfield,Pressing Player,Progressive Carrier,30.43,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Selim Amallah,Left Center Midfield,Pressing Player,Pressing Player,90.47,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Selim Amallah,Left Center Midfield,Pressing Player,Ball Winner,70.01,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Selim Amallah,Left Center Midfield,Pressing Player,Balanced Role,54.49,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofiane Boufal,Left Wing,Pressing Player,Box Threat,70.58,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofiane Boufal,Left Wing,Pressing Player,Tempo Controller,40.69,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofiane Boufal,Left Wing,Pressing Player,Progressive Carrier,56.13,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofiane Boufal,Left Wing,Pressing Player,Pressing Player,85.23,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofiane Boufal,Left Wing,Pressing Player,Ball Winner,53.87,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofiane Boufal,Left Wing,Pressing Player,Balanced Role,61.34,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofyan Amrabat,Center Defensive Midfield,Pressing Player,Box Threat,37.39,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofyan Amrabat,Center Defensive Midfield,Pressing Player,Tempo Controller,73.77,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofyan Amrabat,Center Defensive Midfield,Pressing Player,Progressive Carrier,75.92,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofyan Amrabat,Center Defensive Midfield,Pressing Player,Pressing Player,96.31,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofyan Amrabat,Center Defensive Midfield,Pressing Player,Ball Winner,94.95,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Sofyan Amrabat,Center Defensive Midfield,Pressing Player,Balanced Role,77.55,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Walid Cheddira,Center Forward,Balanced Role,Box Threat,78.12,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Walid Cheddira,Center Forward,Balanced Role,Tempo Controller,6.89,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Walid Cheddira,Center Forward,Balanced Role,Progressive Carrier,7.75,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Walid Cheddira,Center Forward,Balanced Role,Pressing Player,73.12,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Walid Cheddira,Center Forward,Balanced Role,Ball Winner,13.63,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Walid Cheddira,Center Forward,Balanced Role,Balanced Role,36.01,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahia Attiyat allah,Left Back,Balanced Role,Box Threat,52.6,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahia Attiyat allah,Left Back,Balanced Role,Tempo Controller,37.18,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahia Attiyat allah,Left Back,Balanced Role,Progressive Carrier,41.65,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahia Attiyat allah,Left Back,Balanced Role,Pressing Player,47.86,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahia Attiyat allah,Left Back,Balanced Role,Ball Winner,59.34,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahia Attiyat allah,Left Back,Balanced Role,Balanced Role,48.99,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahya Jabrane,Right Defensive Midfield,Balanced Role,Box Threat,18.61,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahya Jabrane,Right Defensive Midfield,Balanced Role,Tempo Controller,2.24,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahya Jabrane,Right Defensive Midfield,Balanced Role,Progressive Carrier,2.14,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahya Jabrane,Right Defensive Midfield,Balanced Role,Pressing Player,16.47,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahya Jabrane,Right Defensive Midfield,Balanced Role,Ball Winner,17.33,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yahya Jabrane,Right Defensive Midfield,Balanced Role,Balanced Role,11.15,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yassine Bounou,Goalkeeper,Goalkeeper,Box Threat,18.61,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yassine Bounou,Goalkeeper,Goalkeeper,Tempo Controller,54.51,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yassine Bounou,Goalkeeper,Goalkeeper,Progressive Carrier,45.35,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yassine Bounou,Goalkeeper,Goalkeeper,Pressing Player,6.06,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yassine Bounou,Goalkeeper,Goalkeeper,Ball Winner,45.38,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Yassine Bounou,Goalkeeper,Goalkeeper,Balanced Role,34.42,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Youssef En-Nesyri,Center Forward,Box Threat,Box Threat,86.85,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Youssef En-Nesyri,Center Forward,Box Threat,Tempo Controller,16.84,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Youssef En-Nesyri,Center Forward,Box Threat,Progressive Carrier,17.73,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Youssef En-Nesyri,Center Forward,Box Threat,Pressing Player,94.09,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Youssef En-Nesyri,Center Forward,Box Threat,Ball Winner,47.33,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Youssef En-Nesyri,Center Forward,Box Threat,Balanced Role,55.9,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Zakaria Aboukhlal,Left Wing,Balanced Role,Box Threat,71.23,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Zakaria Aboukhlal,Left Wing,Balanced Role,Tempo Controller,5.56,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Zakaria Aboukhlal,Left Wing,Balanced Role,Progressive Carrier,5.83,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Zakaria Aboukhlal,Left Wing,Balanced Role,Pressing Player,27.47,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Zakaria Aboukhlal,Left Wing,Balanced Role,Ball Winner,16.47,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Morocco,Zakaria Aboukhlal,Left Wing,Balanced Role,Balanced Role,23.35,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Andries Noppert,Goalkeeper,Goalkeeper,Box Threat,18.61,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Andries Noppert,Goalkeeper,Goalkeeper,Tempo Controller,65.4,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Andries Noppert,Goalkeeper,Goalkeeper,Progressive Carrier,47.56,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Andries Noppert,Goalkeeper,Goalkeeper,Pressing Player,3.03,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Andries Noppert,Goalkeeper,Goalkeeper,Ball Winner,56.11,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Andries Noppert,Goalkeeper,Goalkeeper,Balanced Role,38.11,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Cody Mathès Gakpo,Right Center Forward,Ball Winner,Box Threat,77.44,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Cody Mathès Gakpo,Right Center Forward,Ball Winner,Tempo Controller,42.1,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Cody Mathès Gakpo,Right Center Forward,Ball Winner,Progressive Carrier,63.52,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Cody Mathès Gakpo,Right Center Forward,Ball Winner,Pressing Player,72.67,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Cody Mathès Gakpo,Right Center Forward,Ball Winner,Ball Winner,85.08,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Cody Mathès Gakpo,Right Center Forward,Ball Winner,Balanced Role,71.71,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Daley Blind,Left Wing Back,Tempo Controller,Box Threat,76.87,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Daley Blind,Left Wing Back,Tempo Controller,Tempo Controller,83.39,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Daley Blind,Left Wing Back,Tempo Controller,Progressive Carrier,83.9,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Daley Blind,Left Wing Back,Tempo Controller,Pressing Player,94.39,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Daley Blind,Left Wing Back,Tempo Controller,Ball Winner,70.43,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Daley Blind,Left Wing Back,Tempo Controller,Balanced Role,83.35,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Davy Klaassen,Center Attacking Midfield,Balanced Role,Box Threat,62.46,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Davy Klaassen,Center Attacking Midfield,Balanced Role,Tempo Controller,36.37,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Davy Klaassen,Center Attacking Midfield,Balanced Role,Progressive Carrier,27.25,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Davy Klaassen,Center Attacking Midfield,Balanced Role,Pressing Player,36.93,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Davy Klaassen,Center Attacking Midfield,Balanced Role,Ball Winner,26.31,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Davy Klaassen,Center Attacking Midfield,Balanced Role,Balanced Role,36.6,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Denzel Dumfries,Right Wing Back,Pressing Player,Box Threat,53.94,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Denzel Dumfries,Right Wing Back,Pressing Player,Tempo Controller,56.26,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Denzel Dumfries,Right Wing Back,Pressing Player,Progressive Carrier,70.9,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Denzel Dumfries,Right Wing Back,Pressing Player,Pressing Player,86.85,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Denzel Dumfries,Right Wing Back,Pressing Player,Ball Winner,64.95,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Denzel Dumfries,Right Wing Back,Pressing Player,Balanced Role,69.92,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Frenkie de Jong,Left Defensive Midfield,Tempo Controller,Box Threat,62.05,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Frenkie de Jong,Left Defensive Midfield,Tempo Controller,Tempo Controller,91.6,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Frenkie de Jong,Left Defensive Midfield,Tempo Controller,Progressive Carrier,93.65,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Frenkie de Jong,Left Defensive Midfield,Tempo Controller,Pressing Player,93.21,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Frenkie de Jong,Left Defensive Midfield,Tempo Controller,Ball Winner,78.4,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Frenkie de Jong,Left Defensive Midfield,Tempo Controller,Balanced Role,83.12,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Jurriën David Norman Timber,Right Center Back,Tempo Controller,Box Threat,18.61,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Jurriën David Norman Timber,Right Center Back,Tempo Controller,Tempo Controller,93.25,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Jurriën David Norman Timber,Right Center Back,Tempo Controller,Progressive Carrier,97.64,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Jurriën David Norman Timber,Right Center Back,Tempo Controller,Pressing Player,96.97,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Jurriën David Norman Timber,Right Center Back,Tempo Controller,Ball Winner,87.67,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Jurriën David Norman Timber,Right Center Back,Tempo Controller,Balanced Role,80.42,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Kenneth Taylor,Left Defensive Midfield,Balanced Role,Box Threat,18.61,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Kenneth Taylor,Left Defensive Midfield,Balanced Role,Tempo Controller,41.61,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Kenneth Taylor,Left Defensive Midfield,Balanced Role,Progressive Carrier,13.37,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Kenneth Taylor,Left Defensive Midfield,Balanced Role,Pressing Player,9.01,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Kenneth Taylor,Left Defensive Midfield,Balanced Role,Ball Winner,3.6,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Kenneth Taylor,Left Defensive Midfield,Balanced Role,Balanced Role,11.54,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Luuk de Jong,Left Wing Back,Box Threat,Box Threat,96.54,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Luuk de Jong,Left Wing Back,Box Threat,Tempo Controller,23.51,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Luuk de Jong,Left Wing Back,Box Threat,Progressive Carrier,16.47,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Luuk de Jong,Left Wing Back,Box Threat,Pressing Player,62.56,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Luuk de Jong,Left Wing Back,Box Threat,Ball Winner,48.75,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Luuk de Jong,Left Wing Back,Box Threat,Balanced Role,53.99,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Marten de Roon,Right Defensive Midfield,Balanced Role,Box Threat,18.61,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Marten de Roon,Right Defensive Midfield,Balanced Role,Tempo Controller,50.01,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Marten de Roon,Right Defensive Midfield,Balanced Role,Progressive Carrier,38.85,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Marten de Roon,Right Defensive Midfield,Balanced Role,Pressing Player,69.57,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Marten de Roon,Right Defensive Midfield,Balanced Role,Ball Winner,22.75,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Marten de Roon,Right Defensive Midfield,Balanced Role,Balanced Role,38.96,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Matthijs de Ligt,Left Center Back,Balanced Role,Box Threat,18.61,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Matthijs de Ligt,Left Center Back,Balanced Role,Tempo Controller,54.74,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Matthijs de Ligt,Left Center Back,Balanced Role,Progressive Carrier,43.43,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Matthijs de Ligt,Left Center Back,Balanced Role,Pressing Player,25.33,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Matthijs de Ligt,Left Center Back,Balanced Role,Ball Winner,22.08,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Matthijs de Ligt,Left Center Back,Balanced Role,Balanced Role,28.87,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Memphis Depay,Left Center Forward,Box Threat,Box Threat,91.65,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Memphis Depay,Left Center Forward,Box Threat,Tempo Controller,45.26,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Memphis Depay,Left Center Forward,Box Threat,Progressive Carrier,55.1,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Memphis Depay,Left Center Forward,Box Threat,Pressing Player,62.56,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Memphis Depay,Left Center Forward,Box Threat,Ball Winner,30.24,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Memphis Depay,Left Center Forward,Box Threat,Balanced Role,56.11,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Nathan Aké,Left Center Back,Tempo Controller,Box Threat,18.61,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Nathan Aké,Left Center Back,Tempo Controller,Tempo Controller,91.73,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Nathan Aké,Left Center Back,Tempo Controller,Progressive Carrier,94.24,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Nathan Aké,Left Center Back,Tempo Controller,Pressing Player,68.02,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Nathan Aké,Left Center Back,Tempo Controller,Ball Winner,73.29,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Nathan Aké,Left Center Back,Tempo Controller,Balanced Role,69.51,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Noa Lang,Left Midfield,Balanced Role,Box Threat,18.61,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Noa Lang,Left Midfield,Balanced Role,Tempo Controller,2.01,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Noa Lang,Left Midfield,Balanced Role,Progressive Carrier,3.32,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Noa Lang,Left Midfield,Balanced Role,Pressing Player,19.2,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Noa Lang,Left Midfield,Balanced Role,Ball Winner,20.78,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Noa Lang,Left Midfield,Balanced Role,Balanced Role,11.95,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Berghuis,Center Attacking Midfield,Box Threat,Box Threat,88.86,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Berghuis,Center Attacking Midfield,Box Threat,Tempo Controller,53.38,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Berghuis,Center Attacking Midfield,Box Threat,Progressive Carrier,64.18,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Berghuis,Center Attacking Midfield,Box Threat,Pressing Player,53.91,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Berghuis,Center Attacking Midfield,Box Threat,Ball Winner,32.85,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Berghuis,Center Attacking Midfield,Box Threat,Balanced Role,57.6,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Bergwijn,Left Center Forward,Balanced Role,Box Threat,61.37,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Bergwijn,Left Center Forward,Balanced Role,Tempo Controller,50.78,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Bergwijn,Left Center Forward,Balanced Role,Progressive Carrier,42.76,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Bergwijn,Left Center Forward,Balanced Role,Pressing Player,32.57,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Bergwijn,Left Center Forward,Balanced Role,Ball Winner,18.5,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Steven Bergwijn,Left Center Forward,Balanced Role,Balanced Role,35.88,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Teun Koopmeiners,Right Defensive Midfield,Balanced Role,Box Threat,69.56,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Teun Koopmeiners,Right Defensive Midfield,Balanced Role,Tempo Controller,46.67,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Teun Koopmeiners,Right Defensive Midfield,Balanced Role,Progressive Carrier,50.81,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Teun Koopmeiners,Right Defensive Midfield,Balanced Role,Pressing Player,75.55,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Teun Koopmeiners,Right Defensive Midfield,Balanced Role,Ball Winner,48.81,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Teun Koopmeiners,Right Defensive Midfield,Balanced Role,Balanced Role,56.39,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Vincent Janssen,Left Center Forward,Balanced Role,Box Threat,74.76,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Vincent Janssen,Left Center Forward,Balanced Role,Tempo Controller,28.52,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Vincent Janssen,Left Center Forward,Balanced Role,Progressive Carrier,16.47,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Vincent Janssen,Left Center Forward,Balanced Role,Pressing Player,59.6,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Vincent Janssen,Left Center Forward,Balanced Role,Ball Winner,24.21,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Vincent Janssen,Left Center Forward,Balanced Role,Balanced Role,39.3,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Virgil van Dijk,Center Back,Tempo Controller,Box Threat,76.84,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Virgil van Dijk,Center Back,Tempo Controller,Tempo Controller,89.91,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Virgil van Dijk,Center Back,Tempo Controller,Progressive Carrier,91.88,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Virgil van Dijk,Center Back,Tempo Controller,Pressing Player,39.96,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Virgil van Dijk,Center Back,Tempo Controller,Ball Winner,52.1,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Virgil van Dijk,Center Back,Tempo Controller,Balanced Role,69.03,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Wout Weghorst,Center Attacking Midfield,Balanced Role,Box Threat,78.71,1.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Wout Weghorst,Center Attacking Midfield,Balanced Role,Tempo Controller,5.49,5.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Wout Weghorst,Center Attacking Midfield,Balanced Role,Progressive Carrier,2.51,6.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Wout Weghorst,Center Attacking Midfield,Balanced Role,Pressing Player,51.18,2.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Wout Weghorst,Center Attacking Midfield,Balanced Role,Ball Winner,8.93,4.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Wout Weghorst,Center Attacking Midfield,Balanced Role,Balanced Role,29.03,3.0
FIFA World Cup,2022,World Cup,World Cup_2022,Netherlands,Xavi Simons,Left Center Forward,Balanced Role,Box Threat,18.61,5.0
