competition_name,season_name,competition_short,tournament_id,team,similar_competition_name,similar_season_name,similar_competition_short,similar_tournament_id,similar_team,similarity_score,similarity_rank
Copa America,2024,Copa América,Copa América_2024,Argentina,Copa America,2024,Copa América,Copa América_2024,Colombia,78.67,6.0
Copa America,2024,Copa América,Copa América_2024,Argentina,FIFA World Cup,2022,World Cup,World Cup_2022,Brazil,74.47,10.0
Copa America,2024,Copa América,Copa América_2024,Argentina,FIFA World Cup,2022,World Cup,World Cup_2022,England,83.13,2.0
Copa America,2024,Copa América,Copa América_2024,Argentina,FIFA World Cup,2022,World Cup,World Cup_2022,Portugal,79.69,5.0
Copa America,2024,Copa América,Copa América_2024,Argentina,UEFA Euro,2024,Euro,Euro_2024,France,81.17,4.0
Copa America,2024,Copa América,Copa América_2024,Argentina,UEFA Euro,2024,Euro,Euro_2024,Germany,76.63,8.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,82.73,6.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,85.56,5.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,94.84,1.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,Copa America,2024,Copa América,Copa América_2024,Chile,93.16,2.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,Copa America,2024,Copa América,Copa América_2024,Costa Rica,86.36,4.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,FIFA World Cup,2022,World Cup,World Cup_2022,Australia,76.48,8.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,FIFA World Cup,2022,World Cup,World Cup_2022,Cameroon,90.16,3.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,FIFA World Cup,2022,World Cup,World Cup_2022,Costa Rica,82.6,7.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,FIFA World Cup,2022,World Cup,World Cup_2022,Wales,74.19,9.0
Copa America,2024,Copa América,Copa América_2024,Bolivia,UEFA Euro,2024,Euro,Euro_2024,Scotland,71.61,10.0
Copa America,2024,Copa América,Copa América_2024,Brazil,African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,70.64,9.0
Copa America,2024,Copa América,Copa América_2024,Brazil,Copa America,2024,Copa América,Copa América_2024,Argentina,95.95,1.0
Copa America,2024,Copa América,Copa América_2024,Brazil,Copa America,2024,Copa América,Copa América_2024,Colombia,72.61,6.0
Copa America,2024,Copa América,Copa América_2024,Brazil,FIFA World Cup,2022,World Cup,World Cup_2022,Argentina,75.51,3.0
Copa America,2024,Copa América,Copa América_2024,Brazil,FIFA World Cup,2022,World Cup,World Cup_2022,Brazil,70.46,10.0
Copa America,2024,Copa América,Copa América_2024,Brazil,FIFA World Cup,2022,World Cup,World Cup_2022,England,72.72,5.0
Copa America,2024,Copa América,Copa América_2024,Brazil,UEFA Euro,2024,Euro,Euro_2024,England,72.32,7.0
Copa America,2024,Copa América,Copa América_2024,Brazil,UEFA Euro,2024,Euro,Euro_2024,France,73.2,4.0
Copa America,2024,Copa América,Copa América_2024,Brazil,UEFA Euro,2024,Euro,Euro_2024,Germany,72.04,8.0
Copa America,2024,Copa América,Copa América_2024,Brazil,UEFA Euro,2024,Euro,Euro_2024,Portugal,78.15,2.0
Copa America,2024,Copa América,Copa América_2024,Canada,African Cup of Nations,2023,AFCON,AFCON_2023,Cape Verde Islands,75.61,2.0
Copa America,2024,Copa América,Copa América_2024,Canada,African Cup of Nations,2023,AFCON,AFCON_2023,Congo DR,82.68,1.0
Copa America,2024,Copa América,Copa América_2024,Canada,African Cup of Nations,2023,AFCON,AFCON_2023,Mauritania,51.17,10.0
Copa America,2024,Copa América,Copa América_2024,Canada,African Cup of Nations,2023,AFCON,AFCON_2023,Nigeria,63.83,6.0
Copa America,2024,Copa América,Copa América_2024,Canada,African Cup of Nations,2023,AFCON,AFCON_2023,South Africa,67.47,5.0
Copa America,2024,Copa América,Copa América_2024,Canada,Copa America,2024,Copa América,Copa América_2024,Ecuador,58.56,8.0
Copa America,2024,Copa América,Copa América_2024,Canada,Copa America,2024,Copa América,Copa América_2024,Uruguay,72.36,3.0
Copa America,2024,Copa América,Copa América_2024,Canada,Copa America,2024,Copa América,Copa América_2024,Venezuela,71.71,4.0
Copa America,2024,Copa América,Copa América_2024,Canada,FIFA World Cup,2022,World Cup,World Cup_2022,Japan,61.4,7.0
Copa America,2024,Copa América,Copa América_2024,Canada,UEFA Euro,2024,Euro,Euro_2024,Slovenia,53.55,9.0
Copa America,2024,Copa América,Copa América_2024,Chile,African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,80.55,7.0
Copa America,2024,Copa América,Copa América_2024,Chile,African Cup of Nations,2023,AFCON,AFCON_2023,Tanzania,76.06,10.0
Copa America,2024,Copa América,Copa América_2024,Chile,African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,96.41,1.0
Copa America,2024,Copa América,Copa América_2024,Chile,Copa America,2024,Copa América,Copa América_2024,Bolivia,93.16,3.0
Copa America,2024,Copa América,Copa América_2024,Chile,Copa America,2024,Copa América,Copa América_2024,Costa Rica,93.37,2.0
Copa America,2024,Copa América,Copa América_2024,Chile,FIFA World Cup,2022,World Cup,World Cup_2022,Australia,81.84,6.0
Copa America,2024,Copa América,Copa América_2024,Chile,FIFA World Cup,2022,World Cup,World Cup_2022,Cameroon,90.89,4.0
Copa America,2024,Copa América,Copa América_2024,Chile,FIFA World Cup,2022,World Cup,World Cup_2022,Costa Rica,85.5,5.0
Copa America,2024,Copa América,Copa América_2024,Chile,FIFA World Cup,2022,World Cup,World Cup_2022,Wales,78.18,8.0
Copa America,2024,Copa América,Copa América_2024,Chile,UEFA Euro,2024,Euro,Euro_2024,Scotland,77.47,9.0
Copa America,2024,Copa América,Copa América_2024,Colombia,African Cup of Nations,2023,AFCON,AFCON_2023,Côte d'Ivoire,70.12,7.0
Copa America,2024,Copa América,Copa América_2024,Colombia,African Cup of Nations,2023,AFCON,AFCON_2023,Morocco,69.12,8.0
Copa America,2024,Copa América,Copa América_2024,Colombia,Copa America,2024,Copa América,Copa América_2024,Argentina,78.67,1.0
Copa America,2024,Copa América,Copa América_2024,Colombia,Copa America,2024,Copa América,Copa América_2024,Brazil,72.61,6.0
Copa America,2024,Copa América,Copa América_2024,Colombia,FIFA World Cup,2022,World Cup,World Cup_2022,Argentina,64.4,10.0
Copa America,2024,Copa América,Copa América_2024,Colombia,FIFA World Cup,2022,World Cup,World Cup_2022,England,77.15,3.0
Copa America,2024,Copa América,Copa América_2024,Colombia,FIFA World Cup,2022,World Cup,World Cup_2022,France,76.47,4.0
Copa America,2024,Copa América,Copa América_2024,Colombia,FIFA World Cup,2022,World Cup,World Cup_2022,Portugal,77.67,2.0
Copa America,2024,Copa América,Copa América_2024,Colombia,UEFA Euro,2024,Euro,Euro_2024,Germany,73.07,5.0
Copa America,2024,Copa América,Copa América_2024,Colombia,UEFA Euro,2024,Euro,Euro_2024,Spain,67.85,9.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,African Cup of Nations,2023,AFCON,AFCON_2023,Angola,88.17,3.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,78.72,8.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,African Cup of Nations,2023,AFCON,AFCON_2023,Namibia,78.51,9.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,African Cup of Nations,2023,AFCON,AFCON_2023,Tunisia,85.96,5.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,Copa America,2024,Copa América,Copa América_2024,Bolivia,86.36,4.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,Copa America,2024,Copa América,Copa América_2024,Chile,93.37,2.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,FIFA World Cup,2022,World Cup,World Cup_2022,Australia,85.62,6.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,FIFA World Cup,2022,World Cup,World Cup_2022,Cameroon,83.96,7.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,FIFA World Cup,2022,World Cup,World Cup_2022,Costa Rica,93.45,1.0
Copa America,2024,Copa América,Copa América_2024,Costa Rica,UEFA Euro,2024,Euro,Euro_2024,Hungary,77.89,10.0
Copa America,2024,Copa América,Copa América_2024,Ecuador,African Cup of Nations,2023,AFCON,AFCON_2023,Equatorial Guinea,73.32,7.0
Copa America,2024,Copa América,Copa América_2024,Ecuador,African Cup of Nations,2023,AFCON,AFCON_2023,Mauritania,85.0,3.0
